,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24696,24/04/2013 17:48,default,1,ARCHIVED,not_printed,emailed,8,11,00:53:32,11,c13_udeft.a.and,ns = 800 ; d1 = 3 ; expt = 50m 12s ; ds = 0 ; td1 = 1 ,non_composite,13C Observe with 1H decoupling - UDEFT,visible,research_only,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,1,CDCl3,Chloroform-d,1,PI,PI - Group Leaders,3392FF,4,Felix,60
24697,24/04/2013 17:48,default,1,ARCHIVED,not_printed,emailed,8,12,00:05:35,301,gcosy-DQF-N.a.and,ns = 1 ; d1 = 1s ; expt = 5m 33s ; ds = 16 ; td1 = 256  	,non_composite,2D 1H#1H-DQF-COSY (mag. mode),hidden,research_only,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,1,CDCl3,Chloroform-d,1,PI,PI - Group Leaders,3392FF,4,Felix,60
24698,24/04/2013 17:48,default,1,ARCHIVED,not_printed,emailed,8,13,00:10:31,101,ghsqc-ed.a.and,ns = 2 ; d1 = 1 ; expt = 10m 52s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC with multiplicity editing,visible,research_only,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,1,CDCl3,Chloroform-d,1,PI,PI - Group Leaders,3392FF,4,Felix,60
24699,24/04/2013 17:48,default,1,ARCHIVED,not_printed,emailed,8,14,00:32:31,102,ghmbc.a.and,ns = 4 ; d1 = 1.5 ; expt = 33m 46s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HMBC,visible,research_only,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,1,CDCl3,Chloroform-d,1,PI,PI - Group Leaders,3392FF,4,Felix,60
24701,24/04/2013 17:53,default,18,ARCHIVED,not_printed,emailed,9,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,1,CDCl3,Chloroform-d,1,PI,PI - Group Leaders,3392FF,5,Alec,60
24702,24/04/2013 17:53,ns#200,18,ARCHIVED,not_printed,emailed,9,11,00:10:43,10,c13_deptq.a.and,ns = 800 ; d1 = 2 ; expt = 45m 36s; ds = 4 ; td1 = 1 ,non_composite,13C Observe with multiplicity editing - DEPTQ,visible,research_only,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,1,CDCl3,Chloroform-d,1,PI,PI - Group Leaders,3392FF,5,Alec,60
27054,10/05/2013 16:51,default,1,ARCHIVED,not_printed,emailed,8,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,1,CDCl3,Chloroform-d,1,PI,PI - Group Leaders,3392FF,4,Felix,60
27055,10/05/2013 16:51,default,1,ARCHIVED,not_printed,emailed,8,11,00:10:31,101,ghsqc-ed.a.and,ns = 2 ; d1 = 1 ; expt = 10m 52s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC with multiplicity editing,visible,research_only,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,1,CDCl3,Chloroform-d,1,PI,PI - Group Leaders,3392FF,4,Felix,60
27596,24/05/2013 12:41,default,1,ARCHIVED,not_printed,emailed,8,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,2,DMSO,dimethylsulfoxide-d6,1,PI,PI - Group Leaders,3392FF,4,Felix,60
27597,24/05/2013 12:41,ns#1,1,ARCHIVED,not_printed,emailed,8,11,00:08:52,112,ghmbc-n15.a.and,ns = 44 ; d1 = 1.5 ; expt = 5h 55m ; ds = 16 ; td1 = 256,non_composite,2D 1H#15N-gs-HMBC ,visible,research_only,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,2,DMSO,dimethylsulfoxide-d6,1,PI,PI - Group Leaders,3392FF,4,Felix,60
28682,03/06/2013 16:26,ns#64,1,ARCHIVED,not_printed,emailed,8,10,00:06:17,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,4,Felix,60
28683,03/06/2013 16:26,default,1,ARCHIVED,not_printed,emailed,8,11,00:01:55,20,f19cpd.a.and,ns = 64 ; d1 = 1 ; expt = 2m 9s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - Full Range SW,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,4,Felix,60
29050,06/06/2013 10:30,ns#72,15,ARCHIVED,not_printed,emailed,8,10,00:07:02,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,4,Felix,60
29051,06/06/2013 10:30,default,15,ARCHIVED,not_printed,emailed,8,11,00:01:55,20,f19cpd.a.and,ns = 64 ; d1 = 1 ; expt = 2m 9s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - Full Range SW,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,4,Felix,60
29292,07/06/2013 14:40,default,10,ARCHIVED,not_printed,emailed,8,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,9,TRUE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,4,Felix,60
30998,25/06/2013 12:21,default,3,ARCHIVED,not_printed,emailed,8,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,46,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,4,Felix,60
31034,25/06/2013 15:32,default,7,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,1,CDCl3,Chloroform-d,1,PI,PI - Group Leaders,3392FF,5,Alec,60
31046,25/06/2013 15:54,default,12,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,146,FALSE,inactive,FALSE,30,test,test account,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31067,25/06/2013 17:06,default,18,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,1,CDCl3,Chloroform-d,1,PI,PI - Group Leaders,3392FF,5,Alec,60
31068,25/06/2013 17:06,default,18,ARCHIVED,not_printed,emailed,10,11,00:05:35,100,gcosy-DQF.a.and,ns = 1 ; d1 = 1s ; expt = 5m 46s ; ds = 16 ; td1 = 256,non_composite,2D 1H#1H-DQF-COSY (mag. mode),visible,research_only,2,TRUE,active,TRUE,3,tl,admin,TRUE,active,1,CDCl3,Chloroform-d,1,PI,PI - Group Leaders,3392FF,5,Alec,60
31086,25/06/2013 17:34,default,24,ARCHIVED,not_printed,emailed,10,10,00:00:34,302,proton-fast.a.and,ns = 4 ; d1 = 1 ; expt = 34s ; ds = 2 ; td1 = 1,non_composite,1H Observe NS=4,hidden,research_only,146,FALSE,inactive,FALSE,30,test,test account,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31087,25/06/2013 17:34,default,24,ARCHIVED,not_printed,emailed,10,11,00:02:27,303,gcosy-fast.a.and,ns = 1 ; d1 = 0.8s ; expt = 2m 27s ; ds = 16 ; td1 = 128  	,non_composite,2D 1H#1H-DQF-COSY (covariance spectrum in EXPNO 998),hidden,research_only,146,FALSE,inactive,FALSE,30,test,test account,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31088,25/06/2013 17:34,default,24,ARCHIVED,not_printed,emailed,10,12,00:02:09,304,ghsqc-fast.a.and,ns = 1 ; d1 = 1 ; expt = 2m 9s ; ds = 16 ; td1 = 256  	,non_composite,2D 1H#13C-gs-HSQC with multiplicity editing and NUS,visible,research_only,146,FALSE,inactive,FALSE,30,test,test account,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31089,25/06/2013 17:34,default,24,ARCHIVED,not_printed,emailed,10,13,00:06:28,305,ghmbc-fast.a.and,ns = 2 ; d1 = 1 ; expt = 6m 28s ; ds = 16 ; td1 = 256  	,non_composite,2D 1H#13C-gs-HMBC with NUS,hidden,research_only,146,FALSE,inactive,FALSE,30,test,test account,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31091,25/06/2013 17:49,default,25,ARCHIVED,not_printed,emailed,10,10,00:00:34,302,proton-fast.a.and,ns = 4 ; d1 = 1 ; expt = 34s ; ds = 2 ; td1 = 1,non_composite,1H Observe NS=4,hidden,research_only,146,FALSE,inactive,FALSE,30,test,test account,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31092,25/06/2013 17:49,default,25,ARCHIVED,not_printed,emailed,10,11,00:02:27,303,gcosy-fast.a.and,ns = 1 ; d1 = 0.8s ; expt = 2m 27s ; ds = 16 ; td1 = 128  	,non_composite,2D 1H#1H-DQF-COSY (covariance spectrum in EXPNO 998),hidden,research_only,146,FALSE,inactive,FALSE,30,test,test account,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31093,25/06/2013 17:49,default,25,ARCHIVED,not_printed,emailed,10,12,00:02:09,304,ghsqc-fast.a.and,ns = 1 ; d1 = 1 ; expt = 2m 9s ; ds = 16 ; td1 = 256  	,non_composite,2D 1H#13C-gs-HSQC with multiplicity editing and NUS,visible,research_only,146,FALSE,inactive,FALSE,30,test,test account,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31094,25/06/2013 17:49,default,25,ARCHIVED,not_printed,emailed,10,13,00:06:28,305,ghmbc-fast.a.and,ns = 2 ; d1 = 1 ; expt = 6m 28s ; ds = 16 ; td1 = 256  	,non_composite,2D 1H#13C-gs-HMBC with NUS,hidden,research_only,146,FALSE,inactive,FALSE,30,test,test account,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
