sample_id,record_submit_time,sample_parameters,sample_holderno,sample_status,result_print,result_email,result_location_id,result_subfolder_id,sample_duration,exp_id,exp_name,exp_default_parameters,exp_composite,exp_description,exp_hidden,exp_type,user_id,user_trained,user_active,user_head,group_id,group_abbr,group_name,group_searchable,group_status,solvent_id,solvent_abbr,solvent_name,cat_id,cat_abbr,cat_name,cat_color,spectrometer_id,spectrometer_name,spectrometer_capacity
33013,16/07/2013 17:27,default,9,ARCHIVED,not_printed,emailed,10,12,00:42:14,10,c13_deptq.a.and,ns = 800 ; d1 = 2 ; expt = 45m 36s; ds = 4 ; td1 = 1 ,non_composite,13C Observe with multiplicity editing - DEPTQ,visible,research_only,45,FALSE,active,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
33017,16/07/2013 17:37,default,12,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,46,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33019,16/07/2013 18:19,default,13,ARCHIVED,not_printed,emailed,10,11,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,46,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33021,16/07/2013 18:28,default,14,ARCHIVED,not_printed,emailed,10,11,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,46,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33023,16/07/2013 20:17,default,15,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,31,FALSE,active,FALSE,1,ads,ADS Group,TRUE,active,10,CD2Cl2,dichloromethane-d2,3,PhD,PhD Students,7ADB18,5,Alec,60
33025,17/07/2013 09:50,ns#72,1,ARCHIVED,not_printed,emailed,8,10,00:07:02,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,4,Felix,60
33026,17/07/2013 09:50,default,1,ARCHIVED,not_printed,emailed,8,11,00:01:55,20,f19cpd.a.and,ns = 64 ; d1 = 1 ; expt = 2m 9s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - Full Range SW,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,4,Felix,60
33028,17/07/2013 10:29,default,1,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,153,TRUE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
33030,17/07/2013 10:33,default,2,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,166,FALSE,inactive,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33036,17/07/2013 10:41,default,3,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,31,FALSE,active,FALSE,1,ads,ADS Group,TRUE,active,10,CD2Cl2,dichloromethane-d2,3,PhD,PhD Students,7ADB18,5,Alec,60
33040,17/07/2013 11:35,ns#16,2,ARCHIVED,not_printed,emailed,8,10,00:01:42,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33041,17/07/2013 11:35,o1p#-130,2,ARCHIVED,not_printed,emailed,8,11,00:02:09,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33043,17/07/2013 12:17,ns#72,3,ARCHIVED,not_printed,emailed,8,10,00:07:02,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33044,17/07/2013 12:17,o1p#-130,3,ARCHIVED,not_printed,emailed,8,11,00:02:09,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33046,17/07/2013 12:28,default,4,ARCHIVED,not_printed,emailed,8,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,48,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,2,DMSO,dimethylsulfoxide-d6,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
33049,17/07/2013 13:25,default,5,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,50,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33050,17/07/2013 13:25,default,6,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,50,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33052,17/07/2013 13:40,ns#72,5,ARCHIVED,not_printed,emailed,8,10,00:07:02,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33053,17/07/2013 13:40,o1p#-130,5,ARCHIVED,not_printed,emailed,8,11,00:02:09,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33055,17/07/2013 14:06,ns#72,6,ARCHIVED,not_printed,emailed,8,10,00:07:02,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33056,17/07/2013 14:06,o1p#-130,6,ARCHIVED,not_printed,emailed,8,11,00:02:09,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33063,17/07/2013 14:09,default,11,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
33064,17/07/2013 14:09,default,12,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
33065,17/07/2013 14:09,default,13,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
33066,17/07/2013 14:11,default,7,ARCHIVED,not_printed,emailed,10,10,00:00:43,2,proton_WIDE.a.and,ns = 8 ; d1 = 1 ; expt = 51s ; ds = 2 ; td1 = 1   ,non_composite,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],visible,research_only,176,FALSE,inactive,FALSE,23,spn,SPN Group,TRUE,inactive,10,CD2Cl2,dichloromethane-d2,0,default,Default,FFFFFF,5,Alec,60
33067,17/07/2013 14:11,default,8,ARCHIVED,not_printed,emailed,10,10,00:00:43,2,proton_WIDE.a.and,ns = 8 ; d1 = 1 ; expt = 51s ; ds = 2 ; td1 = 1   ,non_composite,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],visible,research_only,176,FALSE,inactive,FALSE,23,spn,SPN Group,TRUE,inactive,10,CD2Cl2,dichloromethane-d2,0,default,Default,FFFFFF,5,Alec,60
33068,17/07/2013 14:11,default,9,ARCHIVED,not_printed,emailed,10,10,00:05:47,3,proton_Quant.a.and,ns = 8 ; d1 = 30 ; expt = 5m 59s ; ds = 2 ; td1 = 1 ,non_composite,1H Observe - Quantitative ,visible,research_only,176,FALSE,inactive,FALSE,23,spn,SPN Group,TRUE,inactive,4,C6D6,benzene-d6,0,default,Default,FFFFFF,5,Alec,60
33072,17/07/2013 14:31,ns#72,7,ARCHIVED,not_printed,emailed,8,10,00:07:02,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33073,17/07/2013 14:31,o1p#-130,7,ARCHIVED,not_printed,emailed,8,11,00:02:09,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33075,17/07/2013 14:50,default,8,ARCHIVED,not_printed,emailed,8,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
33077,17/07/2013 15:00,ns#72,9,ARCHIVED,not_printed,emailed,8,10,00:07:02,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33078,17/07/2013 15:00,o1p#-130,9,ARCHIVED,not_printed,emailed,8,11,00:02:09,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33080,17/07/2013 15:10,default,15,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,153,TRUE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
33085,17/07/2013 15:43,ns#80,10,ARCHIVED,not_printed,emailed,8,10,00:07:48,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33086,17/07/2013 15:43,o1p#-130,10,ARCHIVED,not_printed,emailed,8,11,00:02:09,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33088,17/07/2013 15:44,default,17,ARCHIVED,not_printed,emailed,10,10,00:00:43,2,proton_WIDE.a.and,ns = 8 ; d1 = 1 ; expt = 51s ; ds = 2 ; td1 = 1   ,non_composite,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],visible,research_only,176,FALSE,inactive,FALSE,23,spn,SPN Group,TRUE,inactive,10,CD2Cl2,dichloromethane-d2,0,default,Default,FFFFFF,5,Alec,60
33091,17/07/2013 16:09,default,18,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,172,FALSE,inactive,FALSE,23,spn,SPN Group,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33092,17/07/2013 16:09,default,19,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,172,FALSE,inactive,FALSE,23,spn,SPN Group,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33094,17/07/2013 16:12,ns#80,11,ARCHIVED,not_printed,emailed,8,10,00:07:48,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33095,17/07/2013 16:12,o1p#-130,11,ARCHIVED,not_printed,emailed,8,11,00:02:09,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33099,17/07/2013 16:31,default,20,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,84,FALSE,inactive,FALSE,23,spn,SPN Group,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33100,17/07/2013 16:31,default,21,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,84,FALSE,inactive,FALSE,23,spn,SPN Group,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33101,17/07/2013 16:31,default,22,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,84,FALSE,inactive,FALSE,23,spn,SPN Group,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33103,17/07/2013 16:42,default,23,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,84,FALSE,inactive,FALSE,23,spn,SPN Group,TRUE,inactive,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33105,17/07/2013 16:52,ns#88,12,ARCHIVED,not_printed,emailed,8,10,00:08:34,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33106,17/07/2013 16:52,o1p#-130,12,ARCHIVED,not_printed,emailed,8,11,00:02:09,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33108,17/07/2013 16:59,default,24,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,18,FALSE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
33109,17/07/2013 16:59,default,24,ARCHIVED,not_printed,emailed,10,11,00:01:45,20,f19cpd.a.and,ns = 64 ; d1 = 1 ; expt = 2m 9s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - Full Range SW,visible,research_only,18,FALSE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
33113,17/07/2013 17:09,default,26,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,19,FALSE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
33123,17/07/2013 17:18,default,29,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,41,FALSE,active,FALSE,6,csjc,CSJC Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
33124,17/07/2013 17:18,default,30,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,41,FALSE,active,FALSE,6,csjc,CSJC Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
33125,17/07/2013 17:18,default,31,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,41,FALSE,active,FALSE,6,csjc,CSJC Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
33130,17/07/2013 17:23,default,33,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,46,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33135,17/07/2013 17:27,ns#88,13,ARCHIVED,not_printed,emailed,8,10,00:08:34,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33136,17/07/2013 17:27,o1p#-130,13,ARCHIVED,not_printed,emailed,8,11,00:02:09,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,8,Tol,toluene-d8,3,PhD,PhD Students,7ADB18,4,Felix,60
33150,17/07/2013 18:34,default,37,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,72,FALSE,inactive,FALSE,23,spn,SPN Group,TRUE,inactive,10,CD2Cl2,dichloromethane-d2,0,default,Default,FFFFFF,5,Alec,60
33154,17/07/2013 17:48,default,38,ARCHIVED,not_printed,emailed,10,10,00:42:14,10,c13_deptq.a.and,ns = 800 ; d1 = 2 ; expt = 45m 36s; ds = 4 ; td1 = 1 ,non_composite,13C Observe with multiplicity editing - DEPTQ,visible,research_only,157,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
33155,17/07/2013 17:48,default,39,ARCHIVED,not_printed,emailed,10,10,00:42:14,10,c13_deptq.a.and,ns = 800 ; d1 = 2 ; expt = 45m 36s; ds = 4 ; td1 = 1 ,non_composite,13C Observe with multiplicity editing - DEPTQ,visible,research_only,157,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
33156,17/07/2013 17:48,default,40,ARCHIVED,not_printed,emailed,10,10,00:42:14,10,c13_deptq.a.and,ns = 800 ; d1 = 2 ; expt = 45m 36s; ds = 4 ; td1 = 1 ,non_composite,13C Observe with multiplicity editing - DEPTQ,visible,research_only,157,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,2,DMSO,dimethylsulfoxide-d6,3,PhD,PhD Students,7ADB18,5,Alec,60
33159,17/07/2013 17:55,ns#64#d1#40#o1p#-161,15,ARCHIVED,not_printed,emailed,8,10,00:46:07,20,f19cpd.a.and,ns = 64 ; d1 = 1 ; expt = 2m 9s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - Full Range SW,visible,research_only,26,FALSE,active,FALSE,8,doh,DOH Group,TRUE,active,11,CD3CN,acetonitrile-d3,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
33160,17/07/2013 17:55,default,41,ARCHIVED,not_printed,emailed,10,10,00:00:57,300,proton-N.a.and,ns = 8 ; d1 = 1 ; expt = 57s ; ds = 2 ; td1 = 1 ,non_composite,1H Observe,hidden,research_only,46,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33161,17/07/2013 17:55,default,41,ARCHIVED,not_printed,emailed,10,11,00:53:32,11,c13_udeft.a.and,ns = 800 ; d1 = 3 ; expt = 50m 12s ; ds = 0 ; td1 = 1 ,non_composite,13C Observe with 1H decoupling - UDEFT,visible,research_only,46,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33162,17/07/2013 17:55,default,41,ARCHIVED,not_printed,emailed,10,12,00:05:35,301,gcosy-DQF-N.a.and,"ns = 1 ; d1 = 1s ; expt = 5m 33s ; ds = 16 ; td1 = 256  	",non_composite,2D 1H#1H-DQF-COSY (mag. mode),hidden,research_only,46,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33163,17/07/2013 17:55,default,41,ARCHIVED,not_printed,emailed,10,13,00:10:32,101,ghsqc-ed.a.and,ns = 2 ; d1 = 1 ; expt = 10m 52s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC with multiplicity editing,visible,research_only,46,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33164,17/07/2013 17:55,default,41,ARCHIVED,not_printed,emailed,10,14,00:32:32,102,ghmbc.a.and,ns = 4 ; d1 = 1.5 ; expt = 33m 46s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HMBC,visible,research_only,46,FALSE,inactive,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
33175,17/07/2013 18:02,ns#128#d1#40#o1p#-161,16,ARCHIVED,not_printed,emailed,8,10,01:29:31,20,f19cpd.a.and,ns = 64 ; d1 = 1 ; expt = 2m 9s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - Full Range SW,visible,research_only,26,FALSE,active,FALSE,8,doh,DOH Group,TRUE,active,11,CD3CN,acetonitrile-d3,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
33176,17/07/2013 18:02,ns#128#d1#40#o1p#-161,17,ARCHIVED,not_printed,emailed,8,10,01:29:31,20,f19cpd.a.and,ns = 64 ; d1 = 1 ; expt = 2m 9s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - Full Range SW,visible,research_only,26,FALSE,active,FALSE,8,doh,DOH Group,TRUE,active,11,CD3CN,acetonitrile-d3,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
33177,17/07/2013 18:02,ns#128#d1#40#o1p#-161,18,ARCHIVED,not_printed,emailed,8,10,01:29:31,20,f19cpd.a.and,ns = 64 ; d1 = 1 ; expt = 2m 9s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - Full Range SW,visible,research_only,26,FALSE,active,FALSE,8,doh,DOH Group,TRUE,active,11,CD3CN,acetonitrile-d3,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
